    0.70627E-01    0.24916E+04
    0.72054E-01    0.24303E+04
    0.73510E-01    0.23663E+04
    0.74994E-01    0.22994E+04
    0.76509E-01    0.22298E+04
    0.78055E-01    0.21578E+04
    0.79632E-01    0.20839E+04
    0.81241E-01    0.20088E+04
    0.82882E-01    0.19333E+04
    0.84556E-01    0.18585E+04
    0.86264E-01    0.17853E+04
    0.88007E-01    0.17146E+04
    0.89785E-01    0.16471E+04
    0.91598E-01    0.15836E+04
    0.93449E-01    0.15244E+04
    0.95337E-01    0.14700E+04
    0.97263E-01    0.14203E+04
    0.99227E-01    0.13756E+04
    0.10123E+00    0.13356E+04
    0.10328E+00    0.13002E+04
    0.10536E+00    0.12692E+04
    0.10749E+00    0.12421E+04
    0.10966E+00    0.12182E+04
    0.11188E+00    0.11969E+04
    0.11414E+00    0.11769E+04
    0.11644E+00    0.11573E+04
    0.11880E+00    0.11370E+04
    0.12120E+00    0.11149E+04
    0.12365E+00    0.10905E+04
    0.12614E+00    0.10632E+04
    0.12869E+00    0.10328E+04
    0.13129E+00    0.99940E+03
    0.13394E+00    0.96317E+03
    0.13665E+00    0.92468E+03
    0.13941E+00    0.88470E+03
    0.14223E+00    0.84425E+03
    0.14510E+00    0.80441E+03
    0.14803E+00    0.76636E+03
    0.15102E+00    0.73114E+03
    0.15407E+00    0.69954E+03
    0.15718E+00    0.67197E+03
    0.16036E+00    0.64850E+03
    0.16360E+00    0.62885E+03
    0.16690E+00    0.61243E+03
    0.17028E+00    0.59840E+03
    0.17371E+00    0.58571E+03
    0.17722E+00    0.57334E+03
    0.18080E+00    0.56031E+03
    0.18446E+00    0.54579E+03
    0.18818E+00    0.52918E+03
    0.19198E+00    0.51034E+03
    0.19586E+00    0.48959E+03
    0.19982E+00    0.46767E+03
    0.20386E+00    0.44551E+03
    0.20797E+00    0.42406E+03
    0.21218E+00    0.40413E+03
    0.21646E+00    0.38641E+03
    0.22083E+00    0.37134E+03
    0.22530E+00    0.35869E+03
    0.22985E+00    0.34799E+03
    0.23449E+00    0.33846E+03
    0.23923E+00    0.32928E+03
    0.24406E+00    0.31970E+03
    0.24899E+00    0.30917E+03
    0.25402E+00    0.29757E+03
    0.25915E+00    0.28503E+03
    0.26439E+00    0.27214E+03
    0.26973E+00    0.25951E+03
    0.27518E+00    0.24778E+03
    0.28074E+00    0.23734E+03
    0.28641E+00    0.22828E+03
    0.29219E+00    0.22042E+03
    0.29810E+00    0.21320E+03
    0.30412E+00    0.20613E+03
    0.31026E+00    0.19881E+03
    0.31653E+00    0.19105E+03
    0.32292E+00    0.18300E+03
    0.32945E+00    0.17490E+03
    0.33610E+00    0.16718E+03
    0.34289E+00    0.16009E+03
    0.34982E+00    0.15373E+03
    0.35689E+00    0.14798E+03
    0.36409E+00    0.14252E+03
    0.37145E+00    0.13712E+03
    0.37895E+00    0.13163E+03
    0.38661E+00    0.12608E+03
    0.39442E+00    0.12064E+03
    0.40239E+00    0.11546E+03
    0.41052E+00    0.11067E+03
    0.41881E+00    0.10624E+03
    0.42727E+00    0.10199E+03
    0.43590E+00    0.97865E+02
    0.44471E+00    0.93861E+02
    0.45369E+00    0.89982E+02
    0.46286E+00    0.86231E+02
    0.47221E+00    0.82610E+02
    0.48174E+00    0.79119E+02
    0.49148E+00    0.75758E+02
    0.50141E+00    0.72527E+02
    0.51153E+00    0.69425E+02
    0.52187E+00    0.66451E+02
    0.53241E+00    0.63602E+02
    0.54317E+00    0.60875E+02
    0.55414E+00    0.58264E+02
    0.56533E+00    0.55764E+02
    0.57675E+00    0.53368E+02
    0.58840E+00    0.51073E+02
    0.60029E+00    0.48874E+02
    0.61242E+00    0.46765E+02
    0.62479E+00    0.44744E+02
    0.63741E+00    0.42805E+02
    0.65029E+00    0.40946E+02
    0.66342E+00    0.39163E+02
    0.67683E+00    0.37452E+02
    0.69050E+00    0.35812E+02
    0.70445E+00    0.34239E+02
    0.71868E+00    0.32732E+02
    0.73320E+00    0.31288E+02
    0.74801E+00    0.29904E+02
    0.76312E+00    0.28578E+02
    0.77854E+00    0.27308E+02
    0.79426E+00    0.26092E+02
    0.81031E+00    0.24928E+02
    0.82668E+00    0.23814E+02
    0.84338E+00    0.22748E+02
    0.86041E+00    0.21728E+02
    0.87780E+00    0.20752E+02
    0.89553E+00    0.19818E+02
    0.91362E+00    0.18925E+02
    0.93208E+00    0.18070E+02
    0.95091E+00    0.17253E+02
    0.97011E+00    0.16471E+02
    0.98971E+00    0.15723E+02
    0.10097E+01    0.15008E+02
    0.10301E+01    0.14324E+02
    0.10509E+01    0.13670E+02
    0.10721E+01    0.13045E+02
    0.10938E+01    0.12448E+02
    0.11159E+01    0.11877E+02
    0.11384E+01    0.11331E+02
    0.11614E+01    0.10810E+02
    0.11849E+01    0.10311E+02
    0.12088E+01    0.98352E+01
    0.12333E+01    0.93804E+01
    0.12582E+01    0.89459E+01
    0.12836E+01    0.85309E+01
    0.13095E+01    0.81346E+01
    0.13360E+01    0.77562E+01
    0.13630E+01    0.73948E+01
    0.13905E+01    0.70497E+01
    0.14186E+01    0.67203E+01
    0.14472E+01    0.64059E+01
    0.14765E+01    0.61057E+01
    0.15063E+01    0.58192E+01
    0.15367E+01    0.55458E+01
    0.15678E+01    0.52848E+01
    0.15994E+01    0.50358E+01
    0.16318E+01    0.47982E+01
    0.16647E+01    0.45715E+01
    0.16984E+01    0.43552E+01
    0.17327E+01    0.41489E+01
    0.17677E+01    0.39521E+01
    0.18034E+01    0.37645E+01
    0.18398E+01    0.35854E+01
    0.18770E+01    0.34147E+01
